strain_1_mm/mm,stress_1_MPa,strain_2_mm/mm,stress_2_MPa
-0.00059394188,5.004679677556216,0.35151806,791.025243954179
-0.00059469896,5.8759278744166314,0.3515301812348035,746.9484089944846
-0.00057279688,6.77276919813322,0.35153872304456435,747.8596096733135
-0.00057978648,7.630258803563852,0.3515402687053782,748.7338141705558
-0.00058192784,8.557887568943572,0.35155111544793166,749.5920661858294
-0.00057152528,9.422591429783624,0.3515797779651291,750.4501060670344
-0.0005832342799999999,10.28661900721256,0.3516123724265023,751.3022910479423
-0.00057522304,11.152341535850656,0.35156529756382027,752.1521849809079
-0.00056584724,12.038577428935088,0.3516078710283426,753.0375901569793
-0.00054951332,12.92210861264319,0.3516035594481776,753.9002121340687
-0.0005432726,13.801857445905812,0.3516413061122636,754.8178616885872
-0.00055441892,14.70003012303776,0.35166362328506734,755.7203224437845
-0.00053328008,15.561437420449723,0.3516698330451792,756.5833686890114
-0.00052233864,16.423933814170557,0.3517342626959467,757.4475604582096
-0.00052045444,17.279252015273652,0.35171294884682913,758.3302503182011
-0.00052599952,18.15613067458634,0.3517442688159522,759.188969028426
-0.00051987764,19.010619007212558,0.3517476313061438,760.0386508273228
-0.0005207044,19.86076622825626,0.35176918920696876,760.9158676283411
-0.0005021474,20.736711073398386,0.3517666944561815,761.8176919813322
-0.0005180415599999999,21.604587187102247,0.3517659623010591,762.7588035638523
-0.00050478256,22.453912176495542,0.35182545668396475,763.6260500636403
-0.00050022832,23.31195460330929,0.3518364118939438,764.5086550700042
-0.00049608928,24.161575731862538,0.3518681114990562,765.3799745439118
-0.00048692732000000003,25.03898005939754,0.35190067884357296,766.2326686465846
-0.00047874936,25.892925753075943,0.3519084342644987,767.0980059397539
-0.00047064696000000003,26.817829868476878,0.35190423115175923,768.01506151888
-0.00047911507999999996,27.6727055579126,0.35192256214667456,768.8747984726348
-0.0004657352,28.542742469240558,0.3519234570029352,769.7416631310989
-0.00045305911999999997,29.392104794229954,0.35196180023786167,770.648663555367
-0.00047620412,30.255310988544757,0.3519712097870268,771.5156979210861
-0.00046604564,31.149329656342807,0.35197571118518645,772.3831989817564
-0.00044069652,32.01187781077641,0.3520233555018525,773.240135765804
-0.00045807844,32.88627577428935,0.35201725420916613,774.0904115400934
-0.00045161952,33.785504454815445,0.35205188243476804,774.6121764955452
-0.00044217504,34.63504539669071,0.35203471746467724,774.9421722528638
-0.00043390872,35.50570683071701,0.35206221395705023,775.8030547305897
-0.00042097959999999997,36.374904963937205,0.35204561844094345,776.685787017395
-0.00041564271999999997,37.32589308442936,0.35206793561374716,777.5444633008062
-0.0004208956,38.214502333474755,0.3520897104494232,778.3948239287229
-0.00040441748,39.11152991090369,0.3521119462716578,779.2578277471362
-0.00042784931999999997,39.960693254136615,0.3520999335042798,780.1422571064913
-0.0004054696,40.81426347051337,0.3521606481457228,781.016716164616
-0.000394532272,41.689741196436145,0.3521605667951536,781.9227831989816
-0.00039685830399999997,42.57256682223165,0.3522064756330111,782.7897327110734
-0.00039482858,43.4294654221468,0.3522249964459211,783.6956724649978
-0.00040259063999999997,44.29984302078914,0.3522513269134696,784.5448027153161
-0.000378820708,45.16256682223165,0.3522057163610323,785.4452694102673
-0.00037814047199999997,46.01170980059398,0.35225496057222505,786.373058973271
-0.000372657852,46.9128595672465,0.3522949308185345,787.2297836232499
-0.00037576015999999995,47.76165040305473,0.352295391805093,788.1064064488758
-0.00037647623599999997,48.62000848536275,0.3523418158632218,788.9704285108188
-0.000371028708,49.47462452269834,0.3523887822584782,789.8404327535002
-0.00036244072,50.37285532456512,0.3523656786968394,790.7008909630887
-0.000366769544,51.229694526941024,0.35242932195877175,791.5639372083157
-0.000352946072,52.09915570640645,0.35243775530110705,792.4130674586338
-0.00035387013199999996,52.96262621977089,0.3524496053673467,793.3074246924057
-0.000338941252,53.819266016122185,0.3524750680954909,794.1806533729317
-0.00033870227599999995,54.67240135765804,0.35249198901387424,795.0407721680102
-0.00032693821999999997,55.54658464149342,0.3524973039177255,795.9040729741196
-0.00033336334000000004,56.15262197708952,0.35253646065834343,796.7660161221893
-0.000329680184,56.41820534577853,0.35257019402768464,797.6421722528638
-0.000329975224,57.28898175647009,0.35257282436275383,798.5315655494272
-0.000320243648,58.161718285956724,0.35260254443735034,799.4160373355961
-0.000309960952,59.02223589308443,0.35261878743432407,800.3353415358506
-0.000320460832,59.89382265591854,0.3526298511117286,801.21404327535
-0.00030668755999999997,60.74927450148494,0.35264734148409604,802.0843869325414
-0.000299022848,61.612774713619004,0.35268883027436304,802.9717861688587
-0.000300564656,62.46174798472635,0.3527400268992153,803.0391599490879
-0.000295409096,63.31531183708103,0.3527097644874912,803.8852778956301
-0.000300240928,64.19420449724225,0.3527631033439978,804.7697072549851
-0.000301618056,65.04785744590582,0.3527616932674658,805.6445905812474
-0.00028293507200000004,65.90041154009334,0.35281587274652026,806.5036487059822
-0.000290349816,66.7634280865507,0.35284556570426034,807.4011455239711
-0.00028506593600000004,67.65356385235468,0.3528650356071438,808.3123462028001
-0.00027300272,68.51064488756894,0.35289678944596903,809.1658464149342
-0.00025477869600000003,69.37288926601612,0.3529340480066401,810.0302078913874
-0.000268376804,70.23575307594399,0.35296344267895996,810.9362749257531
-0.000253642312,71.08720407297412,0.35304392550870656,811.8662706830717
-0.000243522244,71.95077641069156,0.35314062421857056,812.7375901569792
-0.00024456974,72.81470937632584,0.3532365365395994,813.6504030547306
-0.000244479588,73.74609249045398,0.3533605148069853,814.5282138311413
-0.0002337154,74.60910903691133,0.3534192228010559,815.1753924480272
-0.0002294657,75.47246924056003,0.3534425704144022,815.3834535426389
-0.00024227472,76.32543487484091,0.35410671646094993,815.3886720407297
-0.00021714508399999998,77.1943657191345,0.3543428771631949,814.5175222740772
-0.000224283244,78.06235468816291,0.35478615641449807,814.342978362325
-0.000211053936,78.911472210437,0.3551593114751931,813.6350021213407
-0.00020367402400000003,79.78464997878659,0.3554656234849025,813.3592278319899
-0.000217876548,80.65018243529912,0.3560899077525663,812.7834111158252
-0.000198336096,81.52098430207892,0.35614574135986016,813.0272804412389
-0.0001878147,82.37083156554942,0.3568374381324937,812.2183283835384
-0.00019491596,83.22901994060247,0.3573028989723186,811.8992363173526
-0.000195288864,84.11441238862962,0.3575153866589406,812.3012728044123
-0.000180470628,84.99378447178617,0.35819545030018557,811.4017819261774
-0.00017875032400000001,85.85242681374629,0.3586176597540786,811.0149766652524
-0.00017405344,86.70447178616885,0.3588973701276757,811.1211285532456
-0.000156723,87.55834535426389,0.358901491889846,810.1187102248621
-0.000167427788,88.41441238862961,0.35957618639352695,810.3894357233772
-0.00015173109199999999,89.26876962240135,0.35986736719737433,810.9871446754349
-0.00016428628800000002,90.12058124734833,0.36026332753428797,810.8871871022486
-0.000141413808,90.98630038184132,0.36094629267916595,810.699830292745
-0.00015816440800000002,91.83704285108188,0.36100806487800785,810.1283411115825
-0.000127573936,92.72596521001272,0.3614367281437202,810.9964361476453
-0.00013048876,93.57978362324988,0.36162765792951723,810.8184980907934
-0.00015754666000000002,94.48192617734408,0.36218753966326994,810.14416631311
-0.00014628458,95.34736529486635,0.362311029827241,810.4359355112431
-0.00011808107599999999,96.20067882901994,0.36260451556388096,811.0324565125159
-0.000129705052,97.10312685617309,0.3627694131675498,810.1784471786168
-0.000116887588,97.95534153585066,0.36299413055640084,810.586465846415
-0.000114068036,98.29771743742045,0.363679509101497,810.4635977938057
-0.00010772256,98.81986847687737,0.36435743051108754,809.9639372083155
-0.000106826164,99.72585065761562,0.36503589425780586,810.191302503182
-9.095044e-05,100.59105642766228,0.3651654585976068,809.2897327110734
-0.00010362448,101.44330080610945,0.3653286749561798,808.4409418752653
-8.940838399999999e-05,102.31096733135342,0.36567636728873065,809.318073822656
-9.664410800000001e-05,103.18316928298685,0.36571498169222094,809.1447178616886
-8.0361672e-05,104.10331353415359,0.3662296596263821,810.2025880356384
-9.2658464e-05,104.96711921934661,0.36639718756512013,810.4233347475605
-6.444062e-05,105.82162918964785,0.36646281035756856,809.3312685617309
-5.8546164e-05,106.67812049215104,0.36669205626143564,808.4716164616037
-7.021214399999999e-05,107.53014849384812,0.3669027813523928,809.3269410267288
-5.5473568e-05,108.40123462028002,0.3670792307368811,809.2389478150191
-3.8824386399999995e-05,109.30930844293593,0.367536990389493,810.220067882902
-6.4611704e-05,110.20306745863385,0.3675742760670205,809.3510394569367
-6.7518596e-05,111.11649978786592,0.3677592130275568,809.6639372083156
-5.068578e-05,111.98341960118795,0.3679990887391264,810.210352142554
-3.5992281199999995e-05,112.86450148493849,0.3683340903828896,809.3522274077217
-4.2488348e-05,113.71699618158677,0.3684381377608336,809.7241832838354
-5.2372288e-05,114.61428510818838,0.3685489372360171,810.2014000848536
-1.2648539999999999e-05,115.47557488332627,0.36878086770866625,809.3323292320747
-1.1303430799999999e-05,116.33608400509121,0.3691181200515094,809.7490453966907
-1.78860652e-05,117.2105685193042,0.36979693631736066,809.638268985999
-2.08398256e-05,118.06315231226135,0.3701225284119588,810.2173949936359
6.483711200000001e-07,118.91560458209588,0.3704369483617269,809.2874840899448
1.60292804e-05,119.77821807382264,0.37047786769800983,809.437632583793
-1.35336776e-07,120.64383538396267,0.3705357079526761,808.3805260924904
1.0677016000000002e-05,121.49779804836658,0.37110790073922695,809.2574883326263
1.69082628e-05,122.41281289775138,0.3711596397012069,809.6066185829444
1.3889962400000002e-05,123.3021722528638,0.37183783227936135,809.6951209164191
1.8885716399999998e-05,124.15399236317353,0.3725162689092233,809.732626219771
3.73146332e-05,125.01202375901569,0.3732030575308513,809.3133644463301
2.2717688799999998e-05,125.88205345778532,0.37376342736801893,808.4062367416207
4.6049392e-05,126.73339838778108,0.3738944017843518,808.6437844717861
3.362634e-05,127.61731862537124,0.37401832581802497,809.3778956300382
4.2542172000000004e-05,128.47528213831143,0.3741222647285434,808.5240560033941
4.7135316e-05,129.3238481120068,0.37457880412261807,808.7716588884175
5.8996968e-05,130.19432329232075,0.37476829671502687,809.3837081035214
4.2688667999999996e-05,131.08651675859142,0.37526014225611304,808.9939753924481
5.171002e-05,131.9572422571065,0.3757004928869267,808.5179465422146
6.0635068e-05,132.8358167161646,0.3759412363379005,808.6260500636402
7.648005599999999e-05,133.72621128553246,0.37596762103916176,809.403182011031
7.3547812e-05,134.62361476453117,0.37622268219030613,808.5437844717861
6.9065308e-05,135.48226134917266,0.37661970008461876,808.374077216801
0.0001040594,136.33271531607974,0.3768661109585768,807.6633432329232
9.877884800000001e-05,137.2626941026729,0.3771844899693769,808.542299533305
0.00010471224,138.1520746711922,0.37730003489442754,808.8428510818837
9.150445599999999e-05,139.0549809079338,0.3776493542383614,809.4089944845142
0.0001082151,139.9143317776835,0.3779487243328366,808.5165040305474
0.000103287984,140.34952481968605,0.37799579919551857,808.614891811625
0.000102761416,140.76728892660162,0.3783545552054739,807.6537123462028
0.00010400817600000001,141.6166864658464,0.37868665534560414,807.0725922783199
0.000103215248,142.47005939753925,0.378668053182125,806.748663555367
0.000118335952,143.33025880356385,0.37880135964810685,807.6257106491303
0.000128976192,144.18517607127703,0.37907770753151243,808.4757318625371
0.000126002972,145.0442681374629,0.3793698103084768,808.5252015273652
0.000125239492,145.89843869325412,0.37969130775776105,809.348324140857
0.000143605156,146.7632965634281,0.3799326477795753,808.4801442511667
0.000151029116,147.63717013152313,0.38004979259915256,808.5383114128128
0.00014420958399999999,148.5133092914722,0.3807417876572063,808.5030971574035
0.000149004544,149.37305473058973,0.3814233156086959,808.8142554094187
0.000166959128,150.2570258803564,0.3814533068518562,807.6272804412389
0.0001729271,151.13015273652948,0.3821085585695101,807.6805685193042
0.00017236262400000001,151.9849978786593,0.3821691105098147,808.4929995757319
0.000188856348,152.86843869325415,0.38279390999774976,808.5062367416206
0.00015866002,153.72795502757742,0.38348018339910656,808.5726347051336
0.00019132247200000002,154.60420873992365,0.3839202357445,807.6366567670767
0.000193726084,155.4729953330505,0.3840459223738381,808.5103945693678
0.000183216984,156.32823504454817,0.384164314568809,808.244972422571
0.00019961236,157.18925328807805,0.3848433748863678,808.125413661434
0.00021053329199999997,158.04835383962666,0.38552178439937324,808.1284683920237
0.000214289204,158.9671064913025,0.3859461089680642,807.6578701739498
0.000197060948,159.8208018667798,0.3862003837303734,807.6474331777683
0.00022520093200000002,160.68669070852778,0.38688275230441094,807.71404327535
0.00022617314,161.54014425116674,0.38756625978641657,807.393466270683
0.000220099652,162.43534577853202,0.38825264165519885,807.6311837081034
0.000232365708,163.3274374204497,0.388936040669779,807.6299533305048
0.000234676116,164.18834959694527,0.3896250528736305,807.3450572761985
0.00023534432,165.06848112006787,0.39031110934013613,807.4233771743742
0.000246192516,165.92547730165464,0.39099599978181737,807.5008485362748
0.000246945488,166.7844463300806,0.3913360722777244,806.7929147221043
0.000239301008,167.68659312685617,0.3914787340591587,805.9029698769623
0.00027363766,168.5379380568519,0.3916740567756899,805.7544760288503
0.000247563236,169.38801866779806,0.39185712267313577,806.7527365294866
0.00026146894399999997,170.2477428935087,0.3923613877344456,807.4145948239286
0.00027481476,171.09952906236742,0.3930431597376427,806.7368264743318
0.000264600944,171.9567034365719,0.3937339887708719,806.5746711921935
0.00026512239199999997,172.8411752227408,0.3944250347389522,806.4593126856173
0.000279926544,173.71881629189647,0.3945634662907906,805.8876113703861
0.00028796927999999997,174.57954179041153,0.39498326234446546,806.7452694102673
0.000305646248,175.45204921510395,0.3951059118858886,806.8790411540093
0.000286531968,176.37854051760712,0.3956173629141401,807.6395417904115
0.000306807216,177.235922783199,0.3957860297608463,807.1453542638948
0.000320575388,178.102605006364,0.39592419014412084,806.7807382265592
0.00030536862,178.97407297411962,0.39630130426584786,805.9256682223165
0.00033251050800000003,179.85136614340263,0.3964644121569954,805.7548154433601
0.00033024110000000003,180.70967755621555,0.3970444417150411,806.8181162494698
0.000311105308,181.5746627068307,0.39714471984994776,806.7832414085702
0.00033458325999999994,182.47244378447178,0.3978240784529267,806.2563003818412
0.00031532246799999996,183.32613915994907,0.39789845998998696,805.9534153585066
0.000344199052,184.17977089520576,0.3985053623527089,806.0174798472634
0.000332966672,185.06151463725075,0.3991834464634378,806.4753075943996
0.00035851221599999996,185.97627916843444,0.3998639982080976,806.0277471361901
0.000356433356,186.83384811200676,0.4005429229413744,806.4322868052609
0.00035755206,187.6984811200679,0.40123700599736967,806.1443360203649
0.00036507666,188.57432329232074,0.4019154697440879,805.7623249893933
0.00036973025600000003,189.4324098430208,0.402598163720402,805.702842596521
0.000375729984,190.28359779380568,0.4032818067866896,805.5739075095461
0.00036488715599999996,190.18067882901994,0.40331280135353603,805.0902418328383
0.000370019152,191.15077641069155,0.40396547696983354,805.4073398387782
0.00039153117600000003,192.01627916843444,0.40449021525771306,804.2409418752651
0.00037726894,192.90660161221894,0.40464453728739225,803.887781077641
0.00038293290799999995,193.7678574459058,0.4047004251283989,803.3817988969028
0.00040708216,194.64119219346628,0.40491923104255834,804.254179041154
0.00039637837600000003,195.49041154009333,0.4052367151970978,805.1168434450573
0.00041182895999999995,196.34308867204072,0.40532517038262117,805.2660585490029
0.00039133548800000004,197.33061094611796,0.4060040679990416,805.2460755197285
0.0004086854,198.20800593975392,0.4064101429233864,804.2577428935086
0.00040930548,199.0565422146797,0.4065098244874526,805.1271955876115
0.00042363092,199.9577386508273,0.4066889313238664,804.8217225286381
0.00042519244,200.8167373780229,0.4070118388496826,804.2759864234196
0.00041642928,201.68142978362326,0.40737886550083496,804.5339414509971
0.00043974739999999996,202.59646584641493,0.4080588749083671,804.1535850657616
0.00044159167999999996,203.46389478150192,0.40874251797465466,804.3939753924479
0.00043855288,204.31296987696223,0.4094249136655486,803.7468816291896
0.00045326788,205.20370810352142,0.41010687548674035,804.0208315655494
0.0004388612,206.05445905812473,0.4107857731031607,803.9167585914297
0.00045078611999999996,206.92946966482816,0.4109030535070199,803.4093763258379
0.00046126144,207.79149342384386,0.4110530639565341,802.5018667798049
0.00046982999999999997,208.64423419601187,0.4114692263514536,802.6577428935087
0.00048525392,209.50045820958846,0.41162653123533505,803.3624098430208
0.000476669,210.3607000424268,0.4121599740341137,803.2724225710649
0.0004895674,211.2607339838778,0.4121602452026775,802.5093338990242
0.0004928765999999999,212.11944420873994,0.41284098676533204,802.9395417904116
0.00048839616,212.9743614764531,0.4129300114048395,803.3735256682223
0.00048303572000000004,213.85134068731438,0.41323409983232545,802.5234196011879
0.00051707296,214.7779550275774,0.41353062265688034,803.0630886720407
0.00051952064,215.63287229529064,0.41420870676760924,803.1020364870599
0.00050679232,216.48370810352142,0.41489609196007776,802.5722952906237
0.00050214,217.3395163343233,0.4155771860418652,802.3186253712347
0.0005231938399999999,218.20079338141704,0.41583715534401505,801.6675859142979
0.00051376476,219.0591472210437,0.4162601240698868,802.0904963937209
0.0005151027200000001,219.91781501909207,0.4169450687452808,801.6892660161221
0.00053586788,220.77967331353415,0.4173128004346991,800.8179465422146
0.00052208308,221.66763258379297,0.41763511138967485,800.4420025456088
0.0005209397999999999,222.54995333050488,0.41760981136266895,799.923589308443
0.0005666317600000001,223.4197454391175,0.41812687558019185,800.7873992363174
0.0005402489600000001,224.29699618158676,0.4183159885366112,801.2068307170131
0.0005477057199999999,225.17126007636827,0.4186559796819492,801.6820534577853
0.0005640304,226.02723377174374,0.4189978690072339,801.1389902418329
0.0005686018,226.87753075943994,0.41899187618197314,800.7969028425965
0.0005840544,227.7524607551973,0.41967676662365433,800.507212558337
0.00057238048,228.62034365719134,0.4203579962897237,800.5009333899025
0.00056200252,229.51495545184554,0.4205677722907074,799.9460755197284
0.0005804716,230.3791938905388,0.4210409614346017,799.9459058124734
0.00057885988,231.26729741196434,0.42172552647400624,799.6439117522274
0.0005952816400000001,232.12329232074669,0.42221216557866675,799.0815443360203
0.00060027456,232.9999193890539,0.42240442409042667,799.0836656767076
0.00060908872,233.8807721680102,0.42308307765513964,799.0269834535426
0.0006076257999999999,234.76079762409842,0.42376099906473025,798.634620280017
0.00061010628,235.6229656342809,0.424073412367126,798.2308442935935
0.0006272188,236.48368264743317,0.4244403305508528,797.9428086550699
0.00063441224,237.3349766652524,0.4251232143451616,797.5606279168435
0.00063019716,237.8708824777259,0.4252823360584207,797.3579550275774
0.000627646,238.1991302503182,0.42580585408776295,796.8352991090369
0.0006483289600000001,239.04924056003392,0.425859436995977,796.4623249893932
0.0006269706,239.9148493848112,0.4260148165830551,795.5731014000849
0.000648655,240.7661391599491,0.42649036489345477,795.8618158676284
0.00065642828,241.6166228256258,0.4266414600172243,796.4320746711921
0.00065347456,242.47348748408993,0.42705409722081394,795.581247348324
0.0006459786,243.3671022486211,0.4271808142906946,795.8185405176071
0.00066194244,244.23134068731437,0.4278624235927534,795.3353839626644
0.00064769992,245.09378022910477,0.42854492775107283,795.1915146372507
0.0006588176,245.9676707679253,0.4285579167252806,794.7066610097581
0.0006784422800000001,246.8207042851082,0.429223662666355,794.0784896054306
0.0006824064400000001,247.6858336868901,0.42921783254223245,793.8521001272804
0.00069323076,248.60084853627492,0.42948775373067505,794.704836656767
0.00068741956,249.48107764106916,0.42973351380007985,793.8476028850233
0.00069061616,250.34490453966907,0.4297902964973472,792.9820958845991
0.0007099304400000001,251.1982265591854,0.42990275010077006,792.9128128977515
0.00069198816,252.0634577853203,0.43058685415361614,792.732583792957
0.0006891901200000001,252.9542978362325,0.43061958419927115,792.1271955876113
0.0007062859200000001,253.80815867628343,0.4306980603816454,791.2656342808656
0.00071926116,254.71299957573186,0.43128096432646773,792.0977513788714
0.00070112424,255.59986423419602,0.43127068703789834,792.1157403478999
0.00072635116,256.4729062367416,0.43196135336998925,791.476750106067
0.00071856968,257.33919813322024,0.43193917178146746,791.236953754773
0.00072205,258.20726771319477,0.4321893790153192,790.3646584641493
0.0007215511199999999,259.08091217649553,0.4326407933235374,790.2747136190072
0.0007461644,259.96400509121764,0.43318378125576307,789.5146796775563
0.00076221936,260.8537844717862,0.43333964894625615,789.6328383538396
0.00074931508,261.7050997030123,0.43393822643406826,788.65753075944
0.0007634295600000001,262.59438268985997,0.43402331912940006,788.621892235893
0.0007594408,263.4493848112007,0.4346676698707877,787.7791684344506
0.0007553055999999999,264.30440390326686,0.4347085620902142,787.6435299109038
0.0007829046800000001,265.15784896054305,0.43521632522599757,786.9152312261349
0.0007975059600000001,266.0638311412813,0.4353876224077729,786.591132795927
0.00077895588,266.9517267713195,0.43552768097099437,786.0281714043276
0.00079910612,267.8520364870598,0.4360693130604009,785.5636826474332
0.00081176052,268.7056894357234,0.4362968234854595,785.1698345354264
0.00081926464,269.5816546457361,0.43660953507327543,784.2885871871023
0.00079019748,270.4964191769198,0.4367542035020821,784.2065337293169
0.00081148184,271.35268137462873,0.4369979026904017,783.4308442935935
